Date,SPY,TLT,XLF,XLE,XLK,XLV,XLY,XLP,XLI,XLB,XLU,XLRE,XLC,^VIX
2005-03-03,82.0061264038086,45.27373504638672,15.823955535888672,12.137961387634276,7.6594014167785645,21.19485664367676,13.06154727935791,13.593534469604492,20.56966209411621,9.748659133911133,7.039838790893555,,,12.93000030517578
2005-03-04,83.02764129638672,45.76421356201172,16.025592803955078,12.293964385986328,7.709217071533203,21.3902645111084,13.173086166381836,13.662626266479492,20.85674476623535,10.053600311279297,7.15054988861084,,,11.9399995803833
2005-03-07,83.06820678710938,45.94623565673828,16.025592803955078,12.20912265777588,7.766687870025635,21.439115524291992,13.184621810913086,13.622321128845217,20.956884384155273,9.943571090698242,7.201092720031738,,,12.260000228881836
2005-03-08,82.75703430175781,45.511383056640625,15.999074935913086,12.19543743133545,7.701552391052246,21.299541473388672,13.11539363861084,13.55898380279541,20.943538665771484,9.918424606323242,7.152957439422607,,,12.399999618530272
2005-03-09,81.83699035644531,44.768123626708984,15.802728652954102,11.858806610107422,7.686223983764648,21.16694068908691,12.969239234924316,13.461098670959473,20.716548919677734,9.940431594848633,7.025396823883057,,,12.699999809265137
2005-03-10,82.01966094970703,45.0411491394043,15.892937660217283,11.617961883544922,7.720707893371582,21.24370384216309,12.992318153381348,13.489893913269045,20.76327896118164,9.814678192138672,7.071125030517578,,,12.489999771118164
2005-03-11,81.44459533691406,44.712501525878906,15.754964828491213,11.713750839233398,7.621089458465576,21.07621955871582,12.97692584991455,13.386258125305176,20.709861755371097,9.87440586090088,7.039838790893555,,,12.800000190734863
2005-03-14,81.95198822021484,44.98051834106445,15.83986473083496,11.798591613769531,7.651737213134766,21.111101150512695,12.996161460876465,13.426554679870604,20.823366165161133,9.871268272399902,7.14814567565918,,,12.390000343322754
2005-03-15,81.27545928955078,44.69735336303711,15.733750343322754,11.63438320159912,7.575107574462891,20.866838455200195,13.011548042297363,13.345958709716797,20.709861755371097,9.824111938476562,7.116853713989258,,,13.149999618530272
2005-03-16,80.58543395996094,44.97039413452149,15.574555397033691,11.672697067260742,7.49847936630249,20.66446304321289,12.93462371826172,13.311408996582031,20.469520568847656,9.613482475280762,7.0518717765808105,,,13.489999771118164
2005-03-17,80.747802734375,45.11699676513672,15.532095909118652,11.875231742858888,7.494641780853272,20.73424911499023,12.946161270141602,13.35746955871582,20.462846755981445,9.726656913757324,7.092790603637695,,,13.289999961853027
2005-03-18,80.50806427001953,44.833831787109375,15.454741477966309,12.021860122680664,7.452494144439697,20.713943481445312,12.87220859527588,13.31468391418457,20.487628936767575,9.725393295288086,7.071449279785156,,,13.140000343322754
2005-03-21,80.2092056274414,44.707420349121094,15.316048622131348,11.917516708374023,7.452494144439697,20.629913330078125,12.81058120727539,13.239521026611328,20.55463409423828,9.668614387512209,7.069021701812744,,,13.609999656677246
2005-03-22,79.3942642211914,44.32822799682617,15.033310890197754,11.774723052978516,7.3873610496521,20.63690948486328,12.702738761901855,13.164363861083984,20.44074058532715,9.637067794799805,6.925942420959473,,,14.270000457763672
2005-03-23,79.46214294433594,44.540584564208984,15.065317153930664,11.549552917480469,7.418010711669922,20.86099624633789,12.66036891937256,13.25108814239502,20.31344985961914,9.54243278503418,6.891993999481201,,,14.0600004196167
2005-03-24,79.5572509765625,44.63163757324219,14.990628242492676,11.541315078735352,7.421847343444824,20.867998123168945,12.679627418518066,13.245311737060549,20.41393661499023,9.54243278503418,6.9647440910339355,,,13.420000076293944
2005-03-28,79.67268371582031,44.35856246948242,15.09732151031494,11.55505084991455,7.429505348205566,20.85400390625,12.76821517944336,13.25687026977539,20.39383888244629,9.48880672454834,6.976871967315674,,,13.75
2005-03-29,79.1429443359375,44.62150955200195,15.043962478637695,11.368322372436523,7.372032165527344,20.78397560119629,12.606447219848633,13.227968215942385,20.058853149414062,9.277450561523438,6.889567852020264,,,14.489999771118164
2005-03-30,80.2635726928711,44.84395217895508,15.230690002441406,11.538568496704102,7.483152389526367,21.11309242248535,12.81058120727539,13.401409149169922,20.44074058532715,9.43517780303955,7.001117706298828,,,13.640000343322754
2005-03-31,80.1141586303711,45.16756057739258,15.145325660705566,11.771976470947266,7.494641780853272,20.91001892089844,12.772065162658691,13.308904647827148,20.387142181396484,9.51404094696045,7.069021701812744,,,14.020000457763672
2005-04-01,79.75418853759766,45.31983947753906,14.937273979187012,12.0630521774292,7.429505348205566,20.727951049804688,12.671920776367188,13.181713104248049,20.19285774230957,9.485648155212402,7.0932722091674805,,,14.09000015258789
2005-04-04,79.89002227783203,45.3096923828125,15.043962478637695,11.958698272705078,7.45632791519165,20.83298683166504,12.706592559814451,13.25687026977539,20.17275047302246,9.428872108459473,7.1126708984375,,,14.109999656677246
2005-04-05,80.27037811279297,45.19295501708984,15.086645126342772,11.807673454284668,7.4716572761535645,21.253145217895508,12.783620834350586,13.355152130126951,20.27324867248535,9.447793006896973,7.1538987159729,,,13.68000030517578
2005-04-06,80.5488052368164,45.35025405883789,15.188006401062012,11.994403839111328,7.460155487060547,21.26715660095215,12.72969913482666,13.32047176361084,20.27994728088379,9.495115280151367,7.13207483291626,,,13.149999618530272
2005-04-07,80.9834976196289,44.98484802246094,15.246692657470703,11.94772243499756,7.559781074523926,21.48423957824707,12.787470817565918,13.412975311279297,20.44744300842285,9.599212646484377,7.1975507736206055,,,12.329999923706056
2005-04-08,80.14132690429688,45.14218521118164,15.107988357543944,11.730788230895996,7.506138801574707,21.33017921447754,12.687329292297363,13.34937572479248,20.23974609375,9.460409164428713,7.141772747039795,,,12.619999885559082
2005-04-11,80.20243835449219,45.38578796386719,15.13999366760254,11.8186616897583,7.463990688323975,21.309167861938477,12.617999076843262,13.384065628051758,20.27994728088379,9.428872108459473,7.212100982666016,,,11.979999542236328
2005-04-12,80.61673736572266,45.80702590942383,15.34805393218994,11.631932258605955,7.509969234466553,21.449228286743164,12.73740291595459,13.436095237731934,20.44074058532715,9.419407844543455,7.28000020980835,,,11.300000190734863
2005-04-13,79.6659164428711,45.69536590576172,15.123991012573242,11.346354484558104,7.402687549591064,21.547260284423828,12.544817924499512,13.37250804901123,20.08565139770508,9.15758228302002,7.2290778160095215,,,13.3100004196167
2005-04-14,78.62677001953125,45.62433624267578,14.953277587890623,11.340860366821287,7.299232006072998,21.463233947753903,12.371496200561523,13.343597412109377,19.784175872802734,8.90206241607666,7.161172866821289,,,14.529999732971191
2005-04-15,77.52651977539062,46.22824478149414,14.79323959350586,10.909740447998049,7.076999664306641,21.568265914916992,12.121139526367188,13.216403007507324,19.395586013793945,8.681246757507324,7.035070896148682,,,17.739999771118164
2005-04-18,77.76423645019531,46.19273376464844,14.915936470031738,11.107449531555176,7.084660053253174,21.421218872070312,12.144247055053713,13.129680633544922,19.455886840820312,8.820049285888672,7.061745643615723,,,16.559999465942383
2005-04-19,78.38230895996094,46.63933181762695,14.937273979187012,11.368322372436523,7.172789573669434,21.407211303710938,12.159656524658203,13.164363861083984,19.542980194091797,8.9273042678833,7.161172866821289,,,14.960000038146973
2005-04-20,77.2888412475586,46.522579193115234,14.750555038452148,11.134913444519045,7.107651710510254,21.141103744506836,11.959364891052246,12.99670696258545,19.34199333190918,8.779036521911621,7.098122596740723,,,16.920000076293945
2005-04-21,78.78978729248047,46.03538131713867,14.835909843444824,11.519346237182615,7.299232006072998,21.428203582763672,12.255945205688477,13.216403007507324,19.857860565185547,8.943073272705078,7.161172866821289,,,14.40999984741211
2005-04-22,78.49093627929688,46.42108917236328,14.798568725585938,11.544065475463867,7.211102485656738,21.3511905670166,12.071063995361328,13.077646255493164,19.62337875366211,8.85789680480957,7.207251071929932,,,15.380000114440918
2005-04-25,79.00714111328125,46.55813217163086,14.985286712646484,11.70607566833496,7.260914802551269,21.400205612182617,12.178912162780762,13.216403007507324,19.857860565185547,8.94622802734375,7.255749225616455,,,14.619999885559082
2005-04-26,78.2396469116211,46.487091064453125,14.899930000305176,11.51385498046875,7.211102485656738,21.26715660095215,12.094176292419434,13.118121147155762,19.6032772064209,8.775876998901367,7.163599491119385,,,14.90999984741211
2005-04-27,78.54524230957031,46.649471282958984,15.107988357543944,11.217293739318848,7.237926959991455,21.428203582763672,12.109582901000977,13.164363861083984,19.63007354736328,8.690709114074707,7.216949939727783,,,14.869999885559082
2005-04-28,77.56047821044922,46.99454116821289,14.94261360168457,10.992121696472168,7.165124416351318,21.32317543029785,11.932405471801758,13.13546371459961,19.41568374633789,8.621312141418457,7.185424327850342,,,16.860000610351562
2005-04-29,78.61318969726562,46.91340255737305,15.172006607055664,11.134913444519045,7.230266094207764,21.63830184936523,11.959364891052246,13.170150756835938,19.64347267150879,8.835820198059082,7.287276268005371,,,15.3100004196167
2005-05-02,79.05467224121094,46.903175354003906,15.209342002868652,11.335368156433104,7.222597599029541,21.72933578491211,12.020997047424316,13.268433570861816,19.750667572021484,8.908373832702637,7.306676864624023,,,15.119999885559082
2005-05-03,79.19050598144531,47.03046417236328,15.225351333618164,11.069009780883787,7.272410869598389,21.715330123901367,12.067214965820312,13.326247215270996,19.60998153686523,8.965156555175781,7.270297527313232,,,14.529999732971191
2005-05-04,79.80175018310547,46.617977142333984,15.51876163482666,11.198062896728516,7.322218894958496,21.93241500854492,12.325276374816896,13.412975311279297,19.8377685546875,9.103954315185549,7.277575492858887,,,13.850000381469728
2005-05-05,79.77458190917969,46.72494125366211,15.449414253234863,11.318893432617188,7.310726165771484,21.925403594970703,12.252094268798828,13.389846801757812,19.737274169921875,9.050321578979492,7.248476028442383,,,13.979999542236328
2005-05-06,79.52330780029297,46.37859344482422,15.337379455566406,11.2859468460083,7.329884052276611,21.827369689941406,12.252094268798828,13.337811470031738,19.81766891479492,9.072407722473145,7.231500148773193,,,14.050000190734863
2005-05-09,80.01908111572266,46.4244270324707,15.470752716064451,11.436965942382812,7.360536575317383,21.988433837890625,12.321423530578612,13.418753623962402,19.951663970947266,9.059786796569824,7.2921247482299805,,,13.75
2005-05-10,79.19050598144531,46.75545883178711,15.268033981323242,11.244747161865234,7.283902645111084,21.848384857177734,12.1712064743042,13.343597412109377,19.717164993286133,8.92414379119873,7.238774299621582,,,14.90999984741211
2005-05-11,79.62516784667969,46.898101806640625,15.337379455566406,11.313405990600586,7.318389892578125,21.939409255981445,12.167357444763184,13.389846801757812,19.857860565185547,8.93360710144043,7.272727012634277,,,14.449999809265137
2005-05-12,78.7490234375,47.0814094543457,15.193342208862305,10.819125175476074,7.326054573059082,21.911401748657227,12.105731964111328,13.326247215270996,19.64347267150879,8.690709114074707,7.190273761749268,,,16.1200008392334
2005-05-13,78.59283447265625,47.26481246948242,15.059971809387209,10.65436840057373,7.418010711669922,21.764341354370117,12.098024368286133,13.210618019104004,19.542980194091797,8.520371437072754,7.07387113571167,,,16.31999969482422
2005-05-16,79.32632446289062,47.208778381347656,15.326712608337402,10.607687950134276,7.486981391906738,22.02345085144043,12.24824333190918,13.337811470031738,19.81766891479492,8.558221817016602,7.119947910308838,,,15.68000030517578
2005-05-17,79.85606384277344,47.341217041015625,15.422737121582031,10.797158241271973,7.513804912567139,22.00943946838379,12.35223388671875,13.407191276550291,19.951663970947266,8.678093910217285,7.2024006843566895,,,14.56999969482422
2005-05-18,80.6778564453125,47.656982421875,15.604121208190918,10.775192260742188,7.621089458465576,22.05845832824707,12.594892501831056,13.534385681152344,20.253143310546875,8.898906707763672,7.204826831817627,,,13.630000114440918
2005-05-19,81.0174331665039,47.534767150878906,15.620129585266112,10.970151901245115,7.663235664367676,22.051450729370117,12.695027351379396,13.615324020385742,20.27994728088379,8.854748725891113,7.246052742004395,,,13.31999969482422
2005-05-20,80.9019775390625,47.59076690673828,15.604121208190918,10.887778282165527,7.674731731414795,22.037450790405273,12.66036891937256,13.597975730895996,20.27324867248535,8.797966957092285,7.243625164031982,,,13.140000343322754
2005-05-23,81.35025024414062,47.96255874633789,15.625459671020508,11.069009780883787,7.701552391052246,22.079469680786133,12.741251945495604,13.621108055114746,20.41393661499023,8.8673677444458,7.216949939727783,,,12.949999809265137
2005-05-24,81.16002655029297,48.09497833251953,15.57210922241211,11.115692138671877,7.739870548248291,22.107471466064453,12.7181396484375,13.597975730895996,20.3603458404541,8.83897590637207,7.216949939727783,,,12.6899995803833
2005-05-25,81.09895324707031,47.75885391235352,15.51876163482666,11.2859468460083,7.705385684967041,21.967426300048828,12.679627418518066,13.55172348022461,20.18614387512207,8.7474946975708,7.236347675323486,,,12.579999923706056
2005-05-26,81.5335693359375,47.74356842041016,15.620129585266112,11.343608856201172,7.793509483337402,22.051450729370117,12.745099067687988,13.563288688659668,20.333541870117188,8.813735008239746,7.255749225616455,,,12.239999771118164
2005-05-27,81.66942596435547,47.79450225830078,15.646799087524414,11.533075332641602,7.782012939453125,21.981428146362305,12.745099067687988,13.522820472717283,20.320148468017575,8.842130661010742,7.284852504730225,,,12.149999618530272
2005-05-31,81.14645385742188,48.38531875610352,15.620129585266112,11.44520664215088,7.7322001457214355,21.911401748657227,12.698888778686523,13.47656536102295,20.26654815673828,8.779036521911621,7.282424449920654,,,13.289999961853027
2005-06-01,81.83921813964844,48.9777946472168,15.742819786071776,11.662138938903809,7.808835983276367,21.967426300048828,12.752808570861816,13.569066047668455,20.340248107910156,8.911526679992676,7.3770036697387695,,,12.359999656677246
2005-06-02,82.01580810546875,49.09535598754883,15.700142860412598,11.640174865722656,7.84332275390625,21.967426300048828,12.81828498840332,13.60376262664795,20.340248107910156,8.883138656616211,7.367300033569336,,,11.84000015258789
2005-06-03,81.60153198242188,48.6915168762207,15.620129585266112,11.70607566833496,7.759027004241943,21.890392303466797,12.725849151611328,13.493919372558594,20.24644660949707,8.86421012878418,7.391552448272705,,,12.149999618530272
2005-06-06,81.52679443359375,48.947120666503906,15.657469749450684,11.74177360534668,7.747530460357666,21.897390365600582,12.745099067687988,13.499695777893066,20.25984764099121,8.83897590637207,7.384278774261475,,,12.279999732971191
2005-06-07,81.58794403076172,49.335601806640625,15.646799087524414,11.629183769226074,7.7168779373168945,21.90440559387207,12.764364242553713,13.55172348022461,20.346942901611328,8.892598152160645,7.401253223419189,,,12.390000343322754
2005-06-08,81.43852996826172,49.10050582885742,15.657469749450684,11.662138938903809,7.7322001457214355,21.750335693359375,12.71043586730957,13.5170316696167,20.219650268554688,8.83266544342041,7.415805816650391,,,12.699999809265137
2005-06-09,81.82565307617188,49.05955123901367,15.705479621887209,11.999896049499512,7.770523548126221,21.84136962890625,12.760506629943848,13.522820472717283,20.22634506225586,8.794808387756348,7.423079013824463,,,12.079999923706056
2005-06-10,81.6354751586914,48.507469177246094,15.657469749450684,11.986166000366213,7.728375434875488,21.7923641204834,12.760506629943848,13.511253356933594,20.199546813964844,8.873669624328613,7.44975471496582,,,11.960000038146973
2005-06-13,81.89356231689453,48.216121673583984,15.657469749450684,12.03284740447998,7.759027004241943,21.883390426635746,12.779766082763672,13.557510375976562,20.233055114746097,8.93045425415039,7.4812822341918945,,,11.649999618530272
2005-06-14,82.08370971679688,47.899173736572266,15.700142860412598,12.106987953186035,7.7130446434021,22.072463989257812,12.91457748413086,13.534385681152344,20.18614387512207,8.94622802734375,7.500683307647705,,,11.789999961853027
2005-06-15,82.23992919921875,47.98606491088867,15.7374906539917,12.252525329589844,7.759027004241943,21.988433837890625,12.91457748413086,13.540163040161133,20.20625686645508,9.03139877319336,7.464306354522705,,,11.460000038146973
2005-06-16,82.45047760009766,48.226314544677734,15.817508697509766,12.425518989562988,7.774356365203857,22.128480911254883,12.941536903381348,13.499695777893066,20.22634506225586,9.1260347366333,7.452176570892334,,,11.149999618530272
2005-06-17,82.75595092773438,48.221195220947266,15.900679588317873,12.62688159942627,7.778183937072754,22.238052368164062,12.99515438079834,13.535707473754885,20.390907287597656,9.129521369934082,7.547284126281738,,,11.479999542236328
2005-06-20,82.78323364257812,48.139408111572266,15.86312198638916,12.640650749206545,7.766687870025635,22.209978103637695,13.0028715133667,13.529901504516602,20.3170223236084,9.034423828125,7.561954498291016,,,11.470000267028809
2005-06-21,82.83098602294922,48.49213790893555,15.922151565551758,12.373459815979004,7.801173210144043,22.174840927124023,13.010581970214844,13.500853538513184,20.310302734375,8.986871719360352,7.5717339515686035,,,11.079999923706056
2005-06-22,82.899169921875,49.080047607421875,15.900679588317873,12.445077896118164,7.816501140594482,22.097578048706055,13.00673007965088,13.512479782104492,20.209556579589844,8.977362632751465,7.640189170837402,,,11.050000190734863
2005-06-23,81.733154296875,49.02888870239258,15.755793571472168,12.456095695495604,7.755188941955566,21.95007705688477,12.779147148132324,13.344003677368164,19.79985618591309,8.764976501464844,7.662195205688477,,,12.130000114440918
2005-06-24,81.1330337524414,49.27428436279297,15.728960990905762,12.378968238830566,7.6594014167785645,21.84471321105957,12.66728973388672,13.210389137268066,19.672252655029297,8.666706085205078,7.608406066894531,,,12.18000030517578
2005-06-27,81.24895477294922,49.40718078613281,15.723594665527344,12.569026947021484,7.598095893859863,21.753400802612305,12.60942840576172,13.198772430419922,19.645387649536133,8.644511222839355,7.654856681823731,,,12.520000457763672
2005-06-28,81.93087005615234,49.069786071777344,15.841657638549805,12.334891319274902,7.693887233734131,21.97114944458008,12.786863327026367,13.367241859436035,19.9879150390625,8.780824661254883,7.730649471282959,,,11.579999923706056
2005-06-29,81.71263885498047,48.99312210083008,15.916787147521973,12.323874473571776,7.705385684967041,21.94304084777832,12.70971965789795,13.33238410949707,19.860301971435547,8.742781639099121,7.708646297454834,,,11.770000457763672
2005-06-30,81.26942443847656,49.4327278137207,15.814821243286133,12.24399757385254,7.632583141326904,21.795549392700195,12.64414119720459,13.21619987487793,19.732694625854492,8.60330867767334,7.715981960296631,,,12.039999961853027
2005-07-01,81.50812530517578,48.833621978759766,15.830930709838867,12.51669216156006,7.651737213134766,21.76744270324707,12.675004005432127,13.26267147064209,19.79985618591309,8.596964836120605,7.786882877349853,,,11.399999618530272
2005-07-05,82.1626968383789,48.37196731567383,15.959712982177734,12.891315460205078,7.701552391052246,21.84471321105957,12.794577598571776,13.3381929397583,19.860301971435547,8.619158744812012,7.801549911499023,,,11.68000030517578
2005-07-06,81.47399139404297,48.63869857788086,15.841657638549805,12.65992832183838,7.68239688873291,21.70423698425293,12.678860664367676,13.210389137268066,19.638662338256836,8.590628623962402,7.669527053833008,,,12.270000457763672
2005-07-07,81.79446411132812,48.74127197265625,15.873857498168944,12.822446823120115,7.697717666625977,21.69721221923828,12.71743106842041,13.187153816223145,19.685680389404297,8.609646797180176,7.730649471282959,,,12.489999771118164
2005-07-08,82.72869110107422,48.54120635986328,16.03484535217285,12.737061500549316,7.835657596588135,21.957094192504883,12.914148330688477,13.361431121826172,20.02821159362793,8.777657508850098,7.821108818054199,,,11.449999809265137
2005-07-11,83.1514663696289,48.54120635986328,16.1046085357666,12.830711364746094,7.916125297546387,22.02733612060547,12.983583450317385,13.43696117401123,20.06180191040039,8.898117065429688,7.865115165710449,,,11.279999732971191
2005-07-12,83.36965942382812,48.26934814453125,16.1046085357666,12.94640827178955,7.958265781402588,22.01329231262207,13.068446159362791,13.448572158813477,19.954326629638672,8.87592601776123,7.887120246887207,,,10.949999809265137
